CALL_ID,CUSTOMER_ID,CC_REP_ID,CC_CALL_DT,CALL_TYPE
C0000501325,23806,139,2018-05-11 07:18:00.000,Return Policy Inquiry
C0000501326,23807,146,2018-04-20 03:32:00.000,Service Inquiry
C0000501327,23807,180,2018-04-20 03:41:00.000,Neutral Call
C0000501328,23846,104,2018-04-16 04:55:00.000,Return Policy Inquiry
C0000501329,23846,133,2018-04-17 07:03:00.000,Neutral Call
C0000501330,23846,136,2018-04-19 11:48:00.000,Purchase
C0000501331,23916,122,2018-04-22 04:12:00.000,Neutral Call
C0000501332,24083,139,2018-04-25 13:24:00.000,Neutral Call
C0000501333,24096,158,2018-03-17 00:49:00.000,Neutral Call
C0000501334,24096,112,2018-03-17 00:51:00.000,Return Policy Inquiry
C0000501335,24107,159,2018-04-16 11:07:00.000,Neutral Call
C0000501336,24154,154,2018-03-26 22:49:00.000,Return Policy Inquiry
C0000501337,24154,102,2018-03-28 01:14:00.000,Purchase
C0000501338,24197,116,2018-04-07 04:00:00.000,Neutral Call
C0000501339,24206,197,2018-05-02 05:15:00.000,Purchase
C0000501340,24224,113,2018-03-23 06:49:00.000,Purchase
C0000501341,24240,189,2018-04-19 02:21:00.000,Return Policy Inquiry
C0000501342,24343,166,2018-04-28 21:36:00.000,Return Policy Inquiry
C0000501343,24343,112,2018-04-30 09:32:00.000,Neutral Call
C0000501344,24378,153,2018-04-30 13:25:00.000,Neutral Call
C0000501345,24378,189,2018-05-06 14:46:00.000,Purchase
C0000501346,24389,108,2018-03-23 19:29:00.000,Neutral Call
C0000501347,24403,164,2018-05-07 01:48:00.000,Neutral Call
C0000501348,24403,109,2018-05-07 01:56:00.000,Service Inquiry
C0000501349,24407,106,2018-03-18 06:12:00.000,Return Policy Inquiry
C0000501350,24407,126,2018-03-18 06:15:00.000,Neutral Call
C0000501351,24409,136,2018-05-06 19:19:00.000,Neutral Call
C0000501352,24418,172,2018-05-03 01:45:00.000,Service Inquiry
C0000501353,24418,130,2018-05-03 01:46:00.000,Neutral Call
C0000501354,24441,127,2018-05-04 02:10:00.000,Service Inquiry
C0000501355,24441,175,2018-05-05 12:24:00.000,Return Policy Inquiry
C0000501356,24443,101,2018-04-09 09:08:00.000,Neutral Call
C0000501357,24462,161,2018-04-21 09:36:00.000,Neutral Call
C0000501358,24462,193,2018-04-21 09:39:00.000,Return Policy Inquiry
C0000501359,24480,135,2018-04-15 12:56:00.000,Return Policy Inquiry
C0000501360,24480,127,2018-04-16 16:47:00.000,Neutral Call
C0000501361,24489,178,2018-05-05 07:00:00.000,Purchase
C0000501362,24499,125,2018-04-29 04:28:00.000,Neutral Call
C0000501363,24499,142,2018-04-29 04:42:00.000,Purchase
C0000501364,24515,164,2018-03-17 22:44:00.000,Neutral Call
C0000501365,24515,189,2018-03-17 22:51:00.000,Purchase
C0000501366,24594,158,2018-03-26 13:12:00.000,Neutral Call
C0000501367,24596,179,2018-04-17 00:25:00.000,Neutral Call
C0000501368,24606,104,2018-04-14 02:05:00.000,Neutral Call
C0000501369,24606,198,2018-04-15 11:23:00.000,Purchase
C0000501370,24611,175,2018-05-11 12:38:00.000,Neutral Call
C0000501371,24611,110,2018-05-13 23:08:00.000,Return Policy Inquiry
C0000501372,24611,136,2018-05-15 14:19:00.000,Purchase
C0000501373,24617,160,2018-04-07 10:15:00.000,Neutral Call
C0000501374,24688,196,2018-04-28 01:13:00.000,Neutral Call
C0000501375,24688,106,2018-05-01 18:52:00.000,Purchase
C0000501376,24691,114,2018-04-12 06:50:00.000,Neutral Call
C0000501377,24691,133,2018-04-13 12:59:00.000,Service Inquiry
C0000501378,24691,112,2018-04-21 18:40:00.000,Purchase
C0000501379,24833,166,2018-04-26 00:33:00.000,Service Inquiry
C0000501380,24833,105,2018-04-26 00:43:00.000,Neutral Call
C0000501381,24833,195,2018-04-26 00:47:00.000,Purchase
C0000501382,24871,157,2018-03-13 03:41:00.000,Neutral Call
C0000501383,24871,157,2018-03-17 07:50:00.000,Neutral Call
C0000501384,24871,181,2018-03-17 07:56:00.000,Purchase
C0000501385,24873,119,2018-05-09 20:37:00.000,Neutral Call
C0000501386,24889,106,2018-05-01 07:20:00.000,Neutral Call
C0000501387,24889,123,2018-05-01 07:26:00.000,Return Policy Inquiry
C0000501388,24889,177,2018-05-01 07:31:00.000,Service Inquiry
C0000501389,24915,157,2018-04-24 13:03:00.000,Neutral Call
C0000501390,24946,120,2018-03-19 00:46:00.000,Neutral Call
C0000501391,24991,126,2018-04-15 16:24:00.000,Neutral Call
C0000501392,24991,143,2018-04-16 20:33:00.000,Service Inquiry
C0000501393,25004,118,2018-03-31 15:18:00.000,Neutral Call
C0000501394,25004,189,2018-04-03 07:32:00.000,Purchase
C0000501395,25006,178,2018-04-07 13:54:00.000,Neutral Call
C0000501396,25006,109,2018-04-08 20:00:00.000,Purchase
C0000501397,25009,102,2018-03-19 03:31:00.000,Service Inquiry
C0000501398,25009,176,2018-03-20 20:14:00.000,Neutral Call
C0000501399,25009,119,2018-03-23 19:22:00.000,Purchase
C0000501400,25013,191,2018-04-24 17:46:00.000,Return Policy Inquiry
C0000501401,25013,165,2018-04-24 17:47:00.000,Neutral Call
C0000501402,25013,198,2018-04-28 06:02:00.000,Purchase
C0000501403,25093,200,2018-04-10 01:19:00.000,Neutral Call
C0000501404,25093,103,2018-04-11 15:24:00.000,Purchase
C0000501405,25121,100,2018-04-23 09:21:00.000,Neutral Call
C0000501406,25143,131,2018-04-28 20:35:00.000,Neutral Call
C0000501407,25151,112,2018-03-15 17:45:00.000,Service Inquiry
C0000501408,25156,184,2018-05-12 01:22:00.000,Neutral Call
C0000501409,25156,185,2018-05-14 10:30:00.000,Purchase
C0000501410,25360,129,2018-04-04 11:06:00.000,Neutral Call
C0000501411,25360,113,2018-04-05 17:13:00.000,Service Inquiry
C0000501412,25374,133,2018-03-24 08:30:00.000,Return Policy Inquiry
C0000501413,25374,100,2018-03-24 08:33:00.000,Neutral Call
C0000501414,25374,106,2018-03-24 08:34:00.000,Service Inquiry
C0000501415,25402,175,2018-03-17 18:44:00.000,Neutral Call
C0000501416,25435,198,2018-04-26 03:39:00.000,Neutral Call
C0000501417,25449,152,2018-05-15 03:01:00.000,Purchase
C0000501418,25463,156,2018-04-05 16:25:00.000,Return Policy Inquiry
C0000501419,25463,171,2018-04-05 16:29:00.000,Neutral Call
C0000501420,25509,200,2018-03-27 07:56:00.000,Neutral Call
C0000501421,25509,131,2018-03-27 08:00:00.000,Return Policy Inquiry
C0000501422,25515,114,2018-03-17 06:20:00.000,Service Inquiry
C0000501423,25515,163,2018-03-17 06:23:00.000,Return Policy Inquiry
C0000501424,25515,182,2018-03-18 11:09:00.000,Purchase
C0000501425,25516,140,2018-03-30 09:24:00.000,Neutral Call
C0000501426,25516,156,2018-03-31 15:32:00.000,Purchase
C0000501427,25597,133,2018-05-11 20:31:00.000,Neutral Call
C0000501428,25603,146,2018-04-26 22:37:00.000,Return Policy Inquiry
C0000501429,25628,178,2018-03-20 01:16:00.000,Neutral Call
C0000501430,25631,164,2018-04-21 17:12:00.000,Neutral Call
C0000501431,25693,101,2018-05-01 05:44:00.000,Return Policy Inquiry
C0000501432,25695,139,2018-04-17 00:42:00.000,Return Policy Inquiry
C0000501433,25695,152,2018-04-17 00:48:00.000,Service Inquiry
C0000501434,25695,148,2018-04-17 00:51:00.000,Neutral Call
C0000501435,25713,144,2018-04-23 03:53:00.000,Service Inquiry
C0000501436,25713,160,2018-04-23 03:56:00.000,Return Policy Inquiry
C0000501437,25713,141,2018-04-23 04:01:00.000,Neutral Call
C0000501438,25798,181,2018-05-05 07:35:00.000,Neutral Call
C0000501439,25798,158,2018-05-06 23:08:00.000,Service Inquiry
C0000501440,25837,192,2018-04-28 16:59:00.000,Neutral Call
C0000501441,25883,134,2018-04-15 21:31:00.000,Neutral Call
C0000501442,25952,192,2018-04-02 16:35:00.000,Neutral Call
C0000501443,26005,136,2018-04-26 02:38:00.000,Neutral Call
C0000501444,26055,120,2018-03-11 18:42:00.000,Neutral Call
C0000501445,26055,180,2018-03-13 00:52:00.000,Service Inquiry
C0000501446,26089,197,2018-04-17 10:55:00.000,Purchase
C0000501447,26154,122,2018-04-25 20:50:00.000,Neutral Call
C0000501448,26160,194,2018-04-30 06:14:00.000,Service Inquiry
C0000501449,26165,173,2018-04-07 16:28:00.000,Neutral Call
C0000501450,26165,158,2018-04-08 22:33:00.000,Return Policy Inquiry
C0000501451,26181,115,2018-05-06 03:51:00.000,Return Policy Inquiry
C0000501452,26181,161,2018-05-06 04:01:00.000,Neutral Call
C0000501453,26213,132,2018-04-26 01:46:00.000,Neutral Call
C0000501454,26213,108,2018-04-26 01:56:00.000,Service Inquiry
C0000501455,26213,170,2018-04-27 04:07:00.000,Purchase
C0000501456,26271,113,2018-03-25 13:16:00.000,Neutral Call
C0000501457,26271,161,2018-03-27 22:57:00.000,Purchase
C0000501458,26302,135,2018-04-07 17:31:00.000,Purchase
C0000501459,26333,178,2018-05-14 09:10:00.000,Neutral Call
C0000501460,26333,164,2018-05-15 12:36:00.000,Return Policy Inquiry
C0000501461,26333,157,2018-05-15 12:47:00.000,Service Inquiry
C0000501462,26357,148,2018-05-11 16:48:00.000,Neutral Call
C0000501463,26357,177,2018-05-12 22:52:00.000,Return Policy Inquiry
C0000501464,26358,167,2018-04-22 03:20:00.000,Neutral Call
C0000501465,26412,103,2018-04-06 07:31:00.000,Neutral Call
C0000501466,26412,187,2018-04-08 18:34:00.000,Purchase
C0000501467,26429,135,2018-03-14 21:27:00.000,Service Inquiry
C0000501468,26429,184,2018-03-14 21:35:00.000,Purchase
C0000501469,26432,194,2018-05-06 22:22:00.000,Return Policy Inquiry
C0000501470,26432,126,2018-05-06 22:27:00.000,Neutral Call
C0000501471,26432,199,2018-05-08 10:39:00.000,Service Inquiry
C0000501472,26432,148,2018-05-09 17:20:00.000,Purchase
C0000501473,26477,181,2018-03-30 15:44:00.000,Neutral Call
C0000501474,26479,187,2018-04-14 21:45:00.000,Service Inquiry
C0000501475,26479,142,2018-04-14 21:51:00.000,Neutral Call
C0000501476,26552,188,2018-04-09 11:43:00.000,Neutral Call
C0000501477,26556,157,2018-05-10 16:11:00.000,Neutral Call
C0000501478,26556,195,2018-05-10 16:25:00.000,Purchase
C0000501479,26609,130,2018-04-03 15:38:00.000,Neutral Call
C0000501480,26621,151,2018-04-09 18:56:00.000,Neutral Call
C0000501481,26650,197,2018-03-22 03:46:00.000,Neutral Call
C0000501482,26673,125,2018-03-19 14:22:00.000,Purchase
C0000501483,26699,189,2018-04-27 14:19:00.000,Neutral Call
C0000501484,26725,146,2018-04-16 10:26:00.000,Neutral Call
C0000501485,26725,139,2018-04-19 01:06:00.000,Return Policy Inquiry
C0000501486,26775,198,2018-04-08 11:56:00.000,Purchase
C0000501487,26801,138,2018-03-29 06:47:00.000,Purchase
C0000501488,26809,135,2018-04-12 05:57:00.000,Neutral Call
C0000501489,26810,179,2018-04-30 18:17:00.000,Neutral Call
C0000501490,26810,144,2018-04-30 18:25:00.000,Service Inquiry
C0000501491,26810,173,2018-05-04 05:56:00.000,Purchase
C0000501492,26850,198,2018-04-27 00:19:00.000,Return Policy Inquiry
C0000501493,26850,153,2018-04-27 00:28:00.000,Neutral Call
C0000501494,26850,182,2018-04-28 15:29:00.000,Purchase
C0000501495,26878,173,2018-05-12 06:03:00.000,Neutral Call
C0000501496,26878,105,2018-05-12 06:12:00.000,Return Policy Inquiry
C0000501497,26954,127,2018-03-31 23:11:00.000,Neutral Call
C0000501498,26972,146,2018-03-18 03:54:00.000,Neutral Call
C0000501499,26979,129,2018-03-25 19:48:00.000,Neutral Call
C0000501500,26981,140,2018-03-25 01:41:00.000,Purchase
C0000501501,26982,147,2018-03-15 11:34:00.000,Neutral Call
C0000501502,27006,196,2018-03-25 12:18:00.000,Neutral Call
C0000501503,27006,131,2018-03-29 10:35:00.000,Service Inquiry
C0000501504,27006,115,2018-03-30 11:39:00.000,Return Policy Inquiry
C0000501505,27030,149,2018-04-21 17:13:00.000,Neutral Call
C0000501506,27072,158,2018-04-14 02:17:00.000,Purchase
C0000501507,27082,192,2018-03-26 01:39:00.000,Neutral Call
C0000501508,27106,111,2018-04-14 14:18:00.000,Return Policy Inquiry
C0000501509,27106,123,2018-04-16 02:02:00.000,Neutral Call
C0000501510,27106,169,2018-04-17 06:20:00.000,Purchase
C0000501511,27129,171,2018-05-04 23:50:00.000,Purchase
C0000501512,27139,135,2018-04-01 13:15:00.000,Service Inquiry
C0000501513,27139,164,2018-04-04 13:47:00.000,Neutral Call
C0000501514,27149,119,2018-04-17 16:57:00.000,Neutral Call
C0000501515,27149,105,2018-04-17 17:13:00.000,Purchase
C0000501516,27218,193,2018-04-13 13:12:00.000,Neutral Call
C0000501517,27218,125,2018-04-14 19:17:00.000,Purchase
C0000501518,27258,190,2018-05-09 15:15:00.000,Return Policy Inquiry
C0000501519,27258,190,2018-05-11 00:32:00.000,Neutral Call
C0000501520,27258,151,2018-05-13 18:15:00.000,Purchase
C0000501521,27261,101,2018-03-20 13:56:00.000,Neutral Call
C0000501522,27265,170,2018-03-29 12:44:00.000,Neutral Call
C0000501523,27269,200,2018-04-12 02:13:00.000,Neutral Call
C0000501524,27274,112,2018-04-23 05:51:00.000,Service Inquiry
C0000501525,27274,199,2018-04-24 20:39:00.000,Neutral Call
C0000501526,27285,141,2018-04-25 02:03:00.000,Neutral Call
C0000501527,27290,124,2018-05-12 05:26:00.000,Service Inquiry
C0000501528,27290,182,2018-05-14 13:28:00.000,Neutral Call
C0000501529,27300,167,2018-05-02 22:52:00.000,Neutral Call
C0000501530,27309,125,2018-04-17 22:33:00.000,Purchase
C0000501531,27328,169,2018-05-05 20:25:00.000,Neutral Call
C0000501532,27328,103,2018-05-10 10:28:00.000,Neutral Call
C0000501533,27359,100,2018-03-23 09:51:00.000,Neutral Call
C0000501534,27359,188,2018-03-26 16:49:00.000,Neutral Call
C0000501535,27418,154,2018-04-15 10:30:00.000,Neutral Call
C0000501536,27431,122,2018-03-23 12:41:00.000,Neutral Call
C0000501537,27431,155,2018-03-30 21:07:00.000,Purchase
C0000501538,27436,133,2018-05-11 18:36:00.000,Neutral Call
C0000501539,27436,180,2018-05-11 18:39:00.000,Purchase
C0000501540,27440,199,2018-05-13 04:44:00.000,Neutral Call
C0000501541,27440,194,2018-05-13 04:48:00.000,Service Inquiry
C0000501542,27440,127,2018-05-17 07:22:00.000,Neutral Call
C0000501543,27484,121,2018-03-27 21:03:00.000,Purchase
C0000501544,27522,186,2018-04-18 11:02:00.000,Purchase
C0000501545,27549,148,2018-05-03 21:56:00.000,Service Inquiry
C0000501546,27549,194,2018-05-05 13:34:00.000,Purchase
C0000501547,27568,111,2018-03-19 09:43:00.000,Neutral Call
C0000501548,27604,159,2018-04-11 10:40:00.000,Purchase
C0000501549,27613,153,2018-04-23 18:57:00.000,Neutral Call
C0000501550,27613,194,2018-04-26 03:19:00.000,Return Policy Inquiry
C0000501551,27641,117,2018-03-22 06:09:00.000,Return Policy Inquiry
C0000501552,27641,184,2018-03-22 06:12:00.000,Neutral Call
C0000501553,27641,114,2018-03-23 13:09:00.000,Purchase
C0000501554,27654,188,2018-04-15 23:37:00.000,Return Policy Inquiry
C0000501555,27654,154,2018-04-18 15:48:00.000,Purchase
C0000501556,27656,141,2018-04-24 02:49:00.000,Neutral Call
C0000501557,27656,114,2018-04-29 14:51:00.000,Purchase
C0000501558,27707,100,2018-04-05 01:28:00.000,Neutral Call
C0000501559,27707,108,2018-04-08 01:44:00.000,Neutral Call
C0000501560,27712,140,2018-04-21 01:26:00.000,Neutral Call
C0000501561,27712,110,2018-04-22 03:05:00.000,Purchase
C0000501562,27793,185,2018-04-04 12:43:00.000,Neutral Call
C0000501563,27811,186,2018-03-26 05:29:00.000,Purchase
C0000501564,27835,141,2018-03-22 21:50:00.000,Neutral Call
C0000501565,27843,150,2018-04-26 13:46:00.000,Neutral Call
C0000501566,27852,130,2018-04-02 17:12:00.000,Neutral Call
C0000501567,27852,120,2018-04-02 17:13:00.000,Return Policy Inquiry
C0000501568,27878,114,2018-04-26 04:31:00.000,Neutral Call
C0000501569,27878,197,2018-04-27 14:28:00.000,Purchase
C0000501570,27884,162,2018-05-12 18:49:00.000,Neutral Call
C0000501571,27931,173,2018-04-12 16:39:00.000,Neutral Call
C0000501572,27931,170,2018-04-12 16:46:00.000,Purchase
C0000501573,27972,127,2018-04-21 01:14:00.000,Neutral Call
C0000501574,27972,186,2018-04-25 00:20:00.000,Purchase
C0000501575,28012,105,2018-05-06 13:58:00.000,Neutral Call
C0000501576,28012,155,2018-05-09 10:47:00.000,Service Inquiry
C0000501577,28012,183,2018-05-10 14:22:00.000,Purchase
C0000501578,28045,180,2018-05-09 20:49:00.000,Neutral Call
C0000501579,28045,172,2018-05-12 07:11:00.000,Service Inquiry
C0000501580,28087,115,2018-04-28 06:33:00.000,Neutral Call
C0000501581,28087,107,2018-04-29 13:09:00.000,Return Policy Inquiry
C0000501582,28088,154,2018-05-03 12:52:00.000,Purchase
C0000501583,28102,186,2018-04-18 11:13:00.000,Neutral Call
C0000501584,28102,127,2018-04-18 11:19:00.000,Purchase
C0000501585,28168,185,2018-05-09 16:12:00.000,Service Inquiry
C0000501586,28168,143,2018-05-09 16:20:00.000,Purchase
C0000501587,28199,131,2018-04-07 05:24:00.000,Neutral Call
C0000501588,28199,188,2018-04-08 22:16:00.000,Purchase
C0000501589,28207,160,2018-05-02 15:43:00.000,Neutral Call
C0000501590,28207,115,2018-05-05 17:16:00.000,Purchase
C0000501591,28217,190,2018-04-09 16:14:00.000,Neutral Call
C0000501592,28235,133,2018-05-02 04:30:00.000,Service Inquiry
C0000501593,28235,190,2018-05-03 16:57:00.000,Purchase
C0000501594,28275,198,2018-04-15 23:41:00.000,Return Policy Inquiry
C0000501595,28275,177,2018-04-17 15:05:00.000,Neutral Call
C0000501596,28356,141,2018-03-23 03:49:00.000,Service Inquiry
C0000501597,28356,160,2018-03-23 03:52:00.000,Neutral Call
C0000501598,28364,169,2018-04-09 18:48:00.000,Return Policy Inquiry
C0000501599,28387,185,2018-04-13 09:12:00.000,Purchase
C0000501600,28392,133,2018-05-14 07:26:00.000,Service Inquiry
C0000501601,28392,164,2018-05-15 18:09:00.000,Neutral Call
C0000501602,28405,130,2018-04-30 20:29:00.000,Neutral Call
C0000501603,28405,173,2018-04-30 20:34:00.000,Service Inquiry
C0000501604,28405,122,2018-04-30 20:47:00.000,Purchase
C0000501605,28440,156,2018-04-23 04:44:00.000,Neutral Call
C0000501606,28440,162,2018-04-23 04:46:00.000,Service Inquiry
C0000501607,28440,152,2018-04-23 05:02:00.000,Return Policy Inquiry
C0000501608,28643,185,2018-03-31 23:01:00.000,Neutral Call
C0000501609,28643,170,2018-04-03 20:55:00.000,Purchase
C0000501610,28694,121,2018-04-19 18:46:00.000,Purchase
C0000501611,28715,118,2018-03-31 17:41:00.000,Neutral Call
C0000501612,28715,109,2018-03-31 17:50:00.000,Purchase
C0000501613,28741,120,2018-03-14 05:55:00.000,Neutral Call
C0000501614,28741,196,2018-03-15 17:33:00.000,Service Inquiry
C0000501615,28747,151,2018-04-26 17:03:00.000,Neutral Call
C0000501616,28753,123,2018-03-30 12:20:00.000,Service Inquiry
C0000501617,28753,108,2018-03-30 12:27:00.000,Purchase
C0000501618,28830,121,2018-04-03 18:41:00.000,Neutral Call
C0000501619,28855,104,2018-04-10 21:34:00.000,Service Inquiry
C0000501620,28863,179,2018-04-12 05:59:00.000,Neutral Call
C0000501621,28863,115,2018-04-12 06:06:00.000,Purchase
C0000501622,28886,172,2018-05-09 12:59:00.000,Neutral Call
C0000501623,28903,108,2018-03-16 10:23:00.000,Neutral Call
C0000501624,28903,189,2018-03-17 16:41:00.000,Purchase
C0000501625,28912,151,2018-04-17 16:03:00.000,Neutral Call
C0000501626,28912,150,2018-04-20 13:00:00.000,Return Policy Inquiry
C0000501627,28934,146,2018-04-29 18:21:00.000,Return Policy Inquiry
C0000501628,28934,126,2018-04-29 18:29:00.000,Purchase
C0000501629,28940,159,2018-03-24 17:32:00.000,Neutral Call
C0000501630,28940,164,2018-03-24 17:37:00.000,Service Inquiry
C0000501631,28952,104,2018-03-14 07:09:00.000,Purchase
C0000501632,28972,144,2018-04-05 11:48:00.000,Neutral Call
C0000501633,28972,192,2018-04-08 07:22:00.000,Return Policy Inquiry
C0000501634,29005,191,2018-05-12 22:39:00.000,Service Inquiry
C0000501635,29005,149,2018-05-12 22:41:00.000,Neutral Call
C0000501636,29128,139,2018-03-26 21:52:00.000,Return Policy Inquiry
C0000501637,29128,118,2018-03-26 21:54:00.000,Purchase
C0000501638,29133,169,2018-04-06 02:13:00.000,Neutral Call
C0000501639,29154,105,2018-04-28 08:45:00.000,Return Policy Inquiry
C0000501640,29154,198,2018-04-28 08:48:00.000,Neutral Call
C0000501641,29154,116,2018-04-29 12:54:00.000,Service Inquiry
C0000501642,29154,100,2018-05-01 00:55:00.000,Purchase
C0000501643,29162,121,2018-04-16 11:42:00.000,Neutral Call
C0000501644,29186,127,2018-04-01 05:40:00.000,Service Inquiry
C0000501645,29186,169,2018-04-02 16:35:00.000,Return Policy Inquiry
C0000501646,29186,152,2018-04-05 08:19:00.000,Neutral Call
