STORE_ID,CUSTOMER_ID,VISIT_DT,ACTION
38,43081,2018-04-06 16:42:00.000,Purchase
104,43136,2018-05-08 03:39:00.000,Store Visit
104,43136,2018-05-08 03:40:00.000,Service Inquiry
104,43136,2018-05-08 03:49:00.000,Purchase
92,43138,2018-05-08 23:58:00.000,Purchase
85,43161,2018-04-23 16:07:00.000,Return Policy Inquiry
81,43252,2018-04-03 21:48:00.000,Store Visit
81,43252,2018-04-03 21:59:00.000,Purchase
107,43282,2018-03-16 20:06:00.000,Service Inquiry
107,43282,2018-03-20 02:55:00.000,Purchase
107,43282,2018-03-18 10:03:00.000,Return Policy Inquiry
28,43308,2018-04-12 09:36:00.000,Return Policy Inquiry
88,43315,2018-05-13 03:32:00.000,Service Inquiry
88,43315,2018-05-11 13:02:00.000,Store Visit
99,43335,2018-04-03 14:52:00.000,Store Visit
93,43422,2018-03-17 14:58:00.000,Purchase
65,43439,2018-04-19 12:05:00.000,Purchase
76,43441,2018-04-30 23:22:00.000,Service Inquiry
48,43450,2018-04-28 17:06:00.000,Store Visit
67,43470,2018-03-29 16:09:00.000,Return Policy Inquiry
89,43536,2018-04-10 22:49:00.000,Store Visit
89,43536,2018-04-13 15:54:00.000,Return Policy Inquiry
71,43539,2018-05-03 21:44:00.000,Service Inquiry
71,43539,2018-05-03 21:53:00.000,Purchase
67,43582,2018-04-27 00:32:00.000,Purchase
53,43627,2018-04-10 19:25:00.000,Purchase
96,43656,2018-03-30 08:31:00.000,Purchase
96,43667,2018-03-26 02:16:00.000,Service Inquiry
96,43667,2018-03-26 02:10:00.000,Store Visit
26,43670,2018-03-30 01:21:00.000,Store Visit
74,43753,2018-04-03 01:58:00.000,Purchase
33,43794,2018-04-27 06:17:00.000,Purchase
33,43794,2018-04-25 22:00:00.000,Store Visit
53,43809,2018-03-21 12:06:00.000,Return Policy Inquiry
75,43821,2018-03-29 14:45:00.000,Purchase
46,43824,2018-04-05 12:24:00.000,Service Inquiry
28,43844,2018-04-25 12:57:00.000,Store Visit
115,43861,2018-04-17 17:31:00.000,Purchase
22,43863,2018-03-30 20:11:00.000,Purchase
32,43930,2018-04-05 06:20:00.000,Purchase
30,43951,2018-03-27 11:21:00.000,Store Visit
49,43995,2018-04-27 06:32:00.000,Store Visit
49,43995,2018-04-28 22:24:00.000,Return Policy Inquiry
45,44074,2018-04-24 13:02:00.000,Return Policy Inquiry
45,44074,2018-04-24 13:09:00.000,Store Visit
61,44082,2018-05-09 06:56:00.000,Return Policy Inquiry
35,44106,2018-04-16 06:39:00.000,Purchase
106,44180,2018-04-12 12:23:00.000,Store Visit
106,44180,2018-04-12 12:17:00.000,Service Inquiry
115,44186,2018-03-30 15:31:00.000,Store Visit
115,44186,2018-03-30 15:28:00.000,Return Policy Inquiry
38,44207,2018-04-29 01:14:00.000,Purchase
85,44210,2018-05-13 21:58:00.000,Purchase
85,44210,2018-05-13 21:50:00.000,Store Visit
57,44219,2018-03-23 17:49:00.000,Store Visit
38,44238,2018-04-04 15:09:00.000,Store Visit
79,44241,2018-05-10 06:54:00.000,Return Policy Inquiry
105,44243,2018-04-01 10:21:00.000,Store Visit
83,44256,2018-05-04 10:38:00.000,Store Visit
91,44297,2018-04-01 06:05:00.000,Purchase
103,44324,2018-04-10 14:12:00.000,Return Policy Inquiry
103,44324,2018-04-09 09:59:00.000,Store Visit
103,44324,2018-04-14 21:00:00.000,Service Inquiry
74,44328,2018-04-22 21:40:00.000,Service Inquiry
74,44328,2018-04-24 12:31:00.000,Purchase
108,44374,2018-04-04 05:23:00.000,Store Visit
88,44391,2018-05-07 10:18:00.000,Purchase
79,44407,2018-04-26 00:57:00.000,Service Inquiry
79,44407,2018-04-26 01:03:00.000,Store Visit
66,44488,2018-04-26 16:40:00.000,Service Inquiry
89,44537,2018-05-15 21:08:00.000,Purchase
89,44537,2018-05-15 20:57:00.000,Store Visit
87,44633,2018-04-11 20:55:00.000,Purchase
64,44641,2018-04-05 23:02:00.000,Purchase
64,44641,2018-04-04 21:14:00.000,Service Inquiry
64,44641,2018-04-04 21:13:00.000,Return Policy Inquiry
76,44659,2018-03-29 19:33:00.000,Purchase
38,44711,2018-04-15 01:39:00.000,Purchase
38,44722,2018-03-21 17:24:00.000,Store Visit
75,44728,2018-03-14 23:58:00.000,Purchase
75,44773,2018-04-06 16:29:00.000,Return Policy Inquiry
35,44780,2018-05-10 22:09:00.000,Store Visit
77,44799,2018-05-01 06:10:00.000,Store Visit
77,44799,2018-05-02 20:12:00.000,Purchase
106,44802,2018-04-03 16:13:00.000,Store Visit
66,44815,2018-04-24 17:11:00.000,Purchase
97,44845,2018-03-17 20:15:00.000,Store Visit
88,44849,2018-03-16 13:39:00.000,Store Visit
60,44856,2018-05-03 12:01:00.000,Store Visit
44,44888,2018-04-15 20:48:00.000,Store Visit
89,44920,2018-04-13 10:52:00.000,Store Visit
89,44920,2018-04-13 10:46:00.000,Service Inquiry
89,44920,2018-04-14 20:49:00.000,Purchase
90,44960,2018-03-29 05:40:00.000,Store Visit
53,44976,2018-05-12 03:24:00.000,Store Visit
68,44994,2018-05-01 21:36:00.000,Purchase
66,45010,2018-03-13 23:38:00.000,Return Policy Inquiry
66,45010,2018-03-15 05:27:00.000,Purchase
107,45021,2018-03-16 19:13:00.000,Store Visit
107,45021,2018-03-16 18:51:00.000,Return Policy Inquiry
67,45030,2018-04-15 02:52:00.000,Purchase
67,45030,2018-04-12 06:32:00.000,Return Policy Inquiry
26,45101,2018-04-20 03:53:00.000,Purchase
106,45187,2018-04-03 00:05:00.000,Service Inquiry
115,45200,2018-04-26 20:55:00.000,Store Visit
34,45295,2018-04-17 18:45:00.000,Store Visit
37,45317,2018-04-23 06:26:00.000,Return Policy Inquiry
37,45317,2018-04-23 06:29:00.000,Store Visit
84,45336,2018-03-13 16:19:00.000,Purchase
85,45340,2018-04-03 23:32:00.000,Purchase
30,45412,2018-04-17 10:40:00.000,Store Visit
30,45412,2018-04-17 10:44:00.000,Purchase
64,45420,2018-03-18 06:48:00.000,Return Policy Inquiry
115,45469,2018-04-06 04:01:00.000,Store Visit
119,45544,2018-04-18 21:23:00.000,Purchase
76,45595,2018-04-04 09:02:00.000,Store Visit
76,45595,2018-04-02 23:12:00.000,Return Policy Inquiry
118,45635,2018-04-19 09:03:00.000,Store Visit
24,45667,2018-03-26 06:20:00.000,Return Policy Inquiry
22,45706,2018-04-20 04:26:00.000,Store Visit
56,45741,2018-03-13 15:30:00.000,Service Inquiry
56,45741,2018-03-21 17:02:00.000,Purchase
56,45741,2018-03-13 15:34:00.000,Store Visit
92,45757,2018-03-21 12:19:00.000,Purchase
88,45770,2018-04-13 13:00:00.000,Purchase
88,45770,2018-04-13 12:50:00.000,Store Visit
90,45838,2018-03-18 04:58:00.000,Store Visit
90,45838,2018-03-18 05:10:00.000,Purchase
97,45872,2018-03-20 09:36:00.000,Purchase
105,45895,2018-03-22 02:21:00.000,Purchase
64,45943,2018-04-03 13:08:00.000,Service Inquiry
64,45943,2018-04-03 13:03:00.000,Store Visit
66,45971,2018-05-02 20:46:00.000,Return Policy Inquiry
66,45971,2018-05-02 20:47:00.000,Store Visit
96,45981,2018-05-05 12:33:00.000,Store Visit
31,46004,2018-04-07 09:08:00.000,Service Inquiry
31,46004,2018-04-07 09:16:00.000,Purchase
67,46022,2018-03-17 05:39:00.000,Service Inquiry
67,46022,2018-03-18 06:45:00.000,Store Visit
69,46035,2018-05-03 09:58:00.000,Store Visit
69,46035,2018-05-03 09:57:00.000,Service Inquiry
95,46038,2018-03-18 18:10:00.000,Return Policy Inquiry
95,46038,2018-03-18 18:07:00.000,Store Visit
32,46060,2018-05-12 00:12:00.000,Return Policy Inquiry
32,46060,2018-05-12 00:24:00.000,Purchase
32,46060,2018-05-12 00:19:00.000,Store Visit
89,46138,2018-04-25 06:38:00.000,Purchase
26,46144,2018-05-09 15:00:00.000,Return Policy Inquiry
26,46144,2018-05-12 06:26:00.000,Store Visit
118,46155,2018-03-23 01:45:00.000,Return Policy Inquiry
118,46155,2018-03-24 06:02:00.000,Purchase
82,46279,2018-04-30 15:13:00.000,Service Inquiry
82,46279,2018-05-03 08:47:00.000,Purchase
25,46288,2018-04-29 01:38:00.000,Return Policy Inquiry
25,46288,2018-04-29 01:49:00.000,Purchase
25,46288,2018-04-26 08:13:00.000,Store Visit
90,46298,2018-03-14 21:34:00.000,Service Inquiry
106,46343,2018-03-31 13:12:00.000,Return Policy Inquiry
106,46343,2018-03-31 13:18:00.000,Purchase
105,46428,2018-05-14 05:46:00.000,Store Visit
38,46446,2018-03-14 19:09:00.000,Service Inquiry
32,46466,2018-03-28 19:53:00.000,Store Visit
32,46466,2018-03-28 19:47:00.000,Service Inquiry
32,46466,2018-04-03 02:56:00.000,Purchase
116,46468,2018-05-13 22:59:00.000,Return Policy Inquiry
102,46487,2018-04-07 18:21:00.000,Purchase
34,46533,2018-03-29 00:05:00.000,Service Inquiry
76,46563,2018-04-10 05:35:00.000,Service Inquiry
76,46563,2018-04-11 11:34:00.000,Store Visit
76,46563,2018-04-14 08:38:00.000,Purchase
113,46607,2018-05-13 22:12:00.000,Store Visit
113,46607,2018-05-13 22:04:00.000,Service Inquiry
113,46607,2018-05-15 05:44:00.000,Purchase
117,46627,2018-03-17 03:03:00.000,Service Inquiry
117,46627,2018-03-17 03:01:00.000,Store Visit
117,46627,2018-03-15 17:43:00.000,Return Policy Inquiry
87,46634,2018-03-22 12:13:00.000,Purchase
43,46644,2018-04-09 20:47:00.000,Store Visit
43,46644,2018-04-11 05:25:00.000,Purchase
43,46644,2018-04-08 14:44:00.000,Return Policy Inquiry
43,46644,2018-04-09 20:44:00.000,Service Inquiry
104,46649,2018-04-05 19:27:00.000,Purchase
52,46661,2018-03-24 19:44:00.000,Store Visit
106,46695,2018-03-27 16:54:00.000,Service Inquiry
106,46695,2018-03-29 07:57:00.000,Return Policy Inquiry
23,46729,2018-03-13 06:45:00.000,Return Policy Inquiry
23,46729,2018-03-14 20:27:00.000,Purchase
23,46729,2018-03-14 20:13:00.000,Store Visit
30,46763,2018-05-07 00:27:00.000,Purchase
77,46779,2018-03-13 09:11:00.000,Service Inquiry
77,46779,2018-03-14 11:14:00.000,Store Visit
76,46826,2018-03-24 06:12:00.000,Store Visit
93,46856,2018-03-18 03:21:00.000,Service Inquiry
93,46856,2018-03-19 18:13:00.000,Return Policy Inquiry
44,46911,2018-04-07 16:29:00.000,Purchase
115,46929,2018-04-23 09:00:00.000,Store Visit
115,46929,2018-04-23 09:10:00.000,Purchase
118,46958,2018-04-22 08:28:00.000,Purchase
118,46958,2018-04-22 08:22:00.000,Service Inquiry
118,46958,2018-04-22 08:19:00.000,Store Visit
84,46961,2018-04-04 19:44:00.000,Purchase
65,46962,2018-04-05 11:35:00.000,Purchase
117,47004,2018-05-12 10:56:00.000,Purchase
108,47030,2018-04-18 12:01:00.000,Store Visit
108,47030,2018-04-18 11:55:00.000,Service Inquiry
90,47047,2018-04-05 02:37:00.000,Service Inquiry
90,47047,2018-04-01 16:11:00.000,Store Visit
90,47047,2018-04-01 16:13:00.000,Return Policy Inquiry
33,47058,2018-04-25 11:00:00.000,Store Visit
36,47093,2018-05-08 03:34:00.000,Purchase
36,47093,2018-05-08 03:27:00.000,Store Visit
87,47138,2018-03-22 08:15:00.000,Purchase
88,47157,2018-03-20 09:36:00.000,Purchase
105,47167,2018-05-13 04:12:00.000,Store Visit
105,47167,2018-05-21 18:28:00.000,Purchase
90,47236,2018-05-11 14:14:00.000,Return Policy Inquiry
101,47238,2018-04-01 18:32:00.000,Purchase
87,47260,2018-03-16 07:52:00.000,Store Visit
87,47260,2018-03-16 07:53:00.000,Return Policy Inquiry
87,47260,2018-03-19 01:45:00.000,Purchase
55,47263,2018-04-25 05:27:00.000,Return Policy Inquiry
55,47263,2018-04-30 21:47:00.000,Purchase
55,47263,2018-04-26 12:35:00.000,Service Inquiry
32,47274,2018-03-19 18:24:00.000,Service Inquiry
32,47274,2018-03-19 18:30:00.000,Return Policy Inquiry
32,47274,2018-03-20 23:03:00.000,Store Visit
117,47275,2018-04-26 01:05:00.000,Service Inquiry
54,47320,2018-03-24 19:30:00.000,Service Inquiry
54,47320,2018-03-24 19:30:00.000,Store Visit
54,47320,2018-03-27 11:22:00.000,Purchase
89,47388,2018-03-24 12:40:00.000,Store Visit
89,47388,2018-03-24 12:39:00.000,Service Inquiry
89,47388,2018-03-24 12:47:00.000,Purchase
96,47405,2018-04-30 07:50:00.000,Store Visit
96,47405,2018-05-07 11:56:00.000,Purchase
96,47405,2018-05-02 00:36:00.000,Service Inquiry
85,47406,2018-05-04 13:20:00.000,Store Visit
35,47408,2018-04-21 13:35:00.000,Store Visit
85,47427,2018-03-20 02:56:00.000,Return Policy Inquiry
85,47427,2018-03-20 02:47:00.000,Store Visit
106,47464,2018-03-22 20:03:00.000,Return Policy Inquiry
54,47484,2018-03-31 09:31:00.000,Store Visit
54,47484,2018-03-30 08:08:00.000,Return Policy Inquiry
85,47485,2018-04-04 06:30:00.000,Store Visit
85,47485,2018-04-04 06:35:00.000,Purchase
56,47490,2018-04-07 11:18:00.000,Return Policy Inquiry
27,47504,2018-05-08 15:40:00.000,Return Policy Inquiry
79,47519,2018-04-25 15:55:00.000,Store Visit
79,47519,2018-04-25 15:51:00.000,Return Policy Inquiry
66,47546,2018-04-27 04:58:00.000,Return Policy Inquiry
38,47547,2018-05-06 15:29:00.000,Service Inquiry
38,47547,2018-05-02 10:51:00.000,Return Policy Inquiry
53,47567,2018-04-06 12:22:00.000,Purchase
35,47605,2018-04-15 13:30:00.000,Store Visit
35,47605,2018-04-15 13:28:00.000,Service Inquiry
61,47608,2018-04-04 04:37:00.000,Purchase
105,47624,2018-04-24 07:11:00.000,Store Visit
51,47659,2018-04-08 18:51:00.000,Return Policy Inquiry
51,47659,2018-04-08 18:49:00.000,Service Inquiry
56,47717,2018-04-05 06:24:00.000,Store Visit
56,47717,2018-04-05 06:16:00.000,Service Inquiry
56,47717,2018-04-06 20:40:00.000,Return Policy Inquiry
78,47749,2018-03-29 03:33:00.000,Service Inquiry
35,47794,2018-03-22 07:46:00.000,Purchase
35,47794,2018-03-22 07:35:00.000,Store Visit
37,47797,2018-04-26 20:22:00.000,Purchase
100,47841,2018-04-21 17:52:00.000,Purchase
108,47843,2018-05-03 19:49:00.000,Purchase
71,47865,2018-05-01 02:37:00.000,Store Visit
71,47865,2018-05-05 00:15:00.000,Purchase
82,48054,2018-03-21 15:41:00.000,Store Visit
82,48054,2018-03-23 02:00:00.000,Service Inquiry
82,48054,2018-03-23 02:05:00.000,Purchase
65,48057,2018-03-26 04:20:00.000,Store Visit
65,48057,2018-03-27 09:43:00.000,Purchase
102,48103,2018-05-13 23:01:00.000,Store Visit
102,48103,2018-05-10 20:24:00.000,Service Inquiry
102,48103,2018-05-10 20:26:00.000,Return Policy Inquiry
102,48103,2018-05-13 23:08:00.000,Purchase
78,48125,2018-04-17 02:40:00.000,Return Policy Inquiry
118,48203,2018-05-01 05:22:00.000,Store Visit
67,48315,2018-04-17 21:43:00.000,Store Visit
67,48315,2018-04-17 21:40:00.000,Service Inquiry
80,48361,2018-03-23 12:52:00.000,Store Visit
80,48361,2018-03-23 12:59:00.000,Service Inquiry
80,48361,2018-03-26 13:52:00.000,Service Inquiry
80,48361,2018-03-24 22:21:00.000,Return Policy Inquiry
80,48361,2018-03-26 13:55:00.000,Purchase
48,48365,2018-05-08 21:15:00.000,Purchase
48,48365,2018-05-07 12:16:00.000,Store Visit
34,48409,2018-03-26 15:15:00.000,Return Policy Inquiry
88,48423,2018-05-08 12:55:00.000,Purchase
106,48517,2018-03-19 14:22:00.000,Return Policy Inquiry
50,48562,2018-04-23 13:17:00.000,Service Inquiry
26,48584,2018-04-08 18:19:00.000,Purchase
39,48590,2018-04-02 23:43:00.000,Store Visit
39,48590,2018-04-01 12:25:00.000,Service Inquiry
68,48630,2018-04-04 06:56:00.000,Service Inquiry
68,48630,2018-04-05 08:17:00.000,Purchase
77,48695,2018-03-17 21:54:00.000,Purchase
30,48697,2018-03-31 09:55:00.000,Store Visit
30,48697,2018-04-01 20:22:00.000,Purchase
72,48699,2018-05-10 15:36:00.000,Store Visit
72,48699,2018-05-09 01:00:00.000,Service Inquiry
118,48749,2018-05-07 00:39:00.000,Purchase
40,48864,2018-04-17 21:37:00.000,Return Policy Inquiry
40,48864,2018-04-17 21:24:00.000,Store Visit
110,48894,2018-04-23 04:40:00.000,Store Visit
39,48962,2018-04-30 14:00:00.000,Service Inquiry
39,48962,2018-04-25 03:42:00.000,Store Visit
56,48989,2018-04-14 05:52:00.000,Purchase
101,49023,2018-04-12 18:29:00.000,Return Policy Inquiry
42,49037,2018-04-15 14:08:00.000,Store Visit
61,49055,2018-04-15 09:37:00.000,Service Inquiry
61,49055,2018-04-17 18:29:00.000,Purchase
89,49114,2018-04-11 11:33:00.000,Purchase
110,49129,2018-04-14 05:43:00.000,Purchase
110,49129,2018-04-12 17:11:00.000,Store Visit
78,49133,2018-04-20 01:25:00.000,Purchase
40,49167,2018-04-06 04:10:00.000,Return Policy Inquiry
40,49167,2018-04-06 04:18:00.000,Store Visit
118,49181,2018-05-04 23:09:00.000,Store Visit
78,49210,2018-04-02 20:10:00.000,Store Visit
113,49243,2018-03-31 15:30:00.000,Store Visit
113,49243,2018-03-29 05:40:00.000,Service Inquiry
113,49243,2018-04-01 19:31:00.000,Purchase
67,49248,2018-04-17 05:54:00.000,Store Visit
67,49248,2018-04-17 05:53:00.000,Return Policy Inquiry
57,49300,2018-03-27 20:26:00.000,Purchase
77,49342,2018-04-07 11:31:00.000,Store Visit
77,49342,2018-04-10 10:46:00.000,Purchase
66,49368,2018-03-14 10:46:00.000,Store Visit
66,49368,2018-03-16 12:51:00.000,Return Policy Inquiry
49,49395,2018-04-13 11:33:00.000,Store Visit
49,49395,2018-04-14 12:26:00.000,Service Inquiry
45,49408,2018-04-10 17:10:00.000,Store Visit
45,49408,2018-04-09 01:06:00.000,Service Inquiry
27,49440,2018-05-13 09:39:00.000,Purchase
96,49475,2018-05-10 01:02:00.000,Purchase
96,49475,2018-05-07 05:03:00.000,Service Inquiry
65,49559,2018-04-06 19:31:00.000,Store Visit
88,49605,2018-03-24 05:23:00.000,Service Inquiry
88,49605,2018-03-28 08:32:00.000,Purchase
75,49611,2018-04-05 19:39:00.000,Purchase
102,49629,2018-04-01 04:19:00.000,Purchase
101,49665,2018-03-22 20:28:00.000,Purchase
25,49705,2018-05-05 09:21:00.000,Store Visit
25,49705,2018-05-06 15:30:00.000,Return Policy Inquiry
25,49705,2018-05-08 01:41:00.000,Purchase
82,49769,2018-05-06 23:21:00.000,Service Inquiry
82,49769,2018-05-08 14:19:00.000,Purchase
82,49769,2018-05-06 23:15:00.000,Store Visit
43,49774,2018-04-23 06:05:00.000,Purchase
38,49777,2018-03-25 18:45:00.000,Return Policy Inquiry
38,49777,2018-03-27 04:43:00.000,Store Visit
68,49778,2018-03-13 13:49:00.000,Purchase
119,49849,2018-04-13 22:27:00.000,Purchase
49,49895,2018-04-14 03:26:00.000,Store Visit
75,49943,2018-04-15 19:29:00.000,Purchase
51,49965,2018-04-22 06:29:00.000,Service Inquiry
116,49980,2018-03-21 15:40:00.000,Service Inquiry
39,50000,2018-04-17 15:57:00.000,Purchase
82,50026,2018-04-17 04:59:00.000,Service Inquiry
82,50026,2018-04-21 04:09:00.000,Purchase
67,50061,2018-03-31 16:43:00.000,Purchase
118,50125,2018-05-12 03:42:00.000,Return Policy Inquiry
118,50125,2018-05-12 03:40:00.000,Store Visit
52,50138,2018-04-29 08:45:00.000,Service Inquiry
49,50169,2018-03-16 13:33:00.000,Store Visit
74,50217,2018-05-09 22:08:00.000,Store Visit
74,50217,2018-05-14 17:39:00.000,Purchase
105,50300,2018-04-22 03:40:00.000,Service Inquiry
105,50300,2018-04-22 03:48:00.000,Return Policy Inquiry
105,50300,2018-04-23 15:45:00.000,Purchase
35,50303,2018-04-09 09:22:00.000,Service Inquiry
35,50303,2018-04-11 01:12:00.000,Return Policy Inquiry
89,50304,2018-03-20 14:25:00.000,Return Policy Inquiry
89,50304,2018-03-23 07:41:00.000,Purchase
119,50310,2018-04-02 19:30:00.000,Purchase
75,50375,2018-03-15 20:50:00.000,Return Policy Inquiry
30,50401,2018-03-26 23:43:00.000,Store Visit
30,50401,2018-03-24 05:27:00.000,Return Policy Inquiry
97,50425,2018-04-22 02:35:00.000,Store Visit
97,50425,2018-04-22 02:36:00.000,Return Policy Inquiry
65,50501,2018-03-23 20:47:00.000,Return Policy Inquiry
65,50501,2018-03-26 17:11:00.000,Purchase
47,50505,2018-04-08 01:11:00.000,Store Visit
45,50527,2018-04-05 23:33:00.000,Return Policy Inquiry
98,50588,2018-05-12 01:30:00.000,Return Policy Inquiry
31,50618,2018-04-07 05:54:00.000,Service Inquiry
31,50618,2018-04-08 11:51:00.000,Return Policy Inquiry
117,50637,2018-04-23 20:42:00.000,Purchase
117,50637,2018-04-23 20:33:00.000,Store Visit
112,50653,2018-04-10 17:58:00.000,Service Inquiry
101,50693,2018-03-22 02:40:00.000,Purchase
29,50852,2018-04-12 12:58:00.000,Service Inquiry
29,50852,2018-04-13 20:15:00.000,Store Visit
60,50860,2018-04-30 20:07:00.000,Purchase
101,50865,2018-05-03 02:47:00.000,Store Visit
30,50873,2018-05-05 02:04:00.000,Store Visit
91,50882,2018-03-14 20:22:00.000,Purchase
119,50928,2018-05-14 10:40:00.000,Purchase
38,50936,2018-04-27 15:16:00.000,Store Visit
92,50966,2018-04-26 10:54:00.000,Store Visit
92,50966,2018-04-24 06:15:00.000,Return Policy Inquiry
89,51017,2018-04-10 16:33:00.000,Service Inquiry
89,51017,2018-04-11 18:57:00.000,Purchase
39,51096,2018-05-04 02:38:00.000,Service Inquiry
39,51096,2018-05-03 01:02:00.000,Return Policy Inquiry
39,51096,2018-05-04 02:44:00.000,Purchase
76,51110,2018-05-07 02:37:00.000,Return Policy Inquiry
32,51126,2018-04-29 09:04:00.000,Store Visit
32,51126,2018-04-29 09:12:00.000,Purchase
48,51283,2018-04-11 11:27:00.000,Store Visit
99,51340,2018-04-03 01:48:00.000,Store Visit
99,51340,2018-04-03 01:55:00.000,Purchase
33,51349,2018-05-13 16:17:00.000,Service Inquiry
33,51349,2018-05-15 01:11:00.000,Purchase
33,51349,2018-05-13 16:22:00.000,Store Visit
74,51374,2018-05-07 20:18:00.000,Service Inquiry
47,51527,2018-05-06 14:02:00.000,Store Visit
47,51527,2018-05-06 14:15:00.000,Service Inquiry
47,51527,2018-05-07 23:09:00.000,Purchase
113,51537,2018-04-19 00:16:00.000,Store Visit
92,51596,2018-03-25 05:53:00.000,Service Inquiry
